id:ID(Entity),name
6269, 的一个配件
6270, 白尾海雕
6271, 蔡元培故居
6272, 浙江省绍兴市
6273, 海马爸爸
6274, 河北迁安
6275, 斑姬啄木鸟
6276, 非常可乐
6277, 可乐型碳酸
6278, 天娱传媒有限公司
6279, 商业秘密
6280, 非公开性
6281, 取代反应
6282, 化学反应
6283, 唐山抗震纪念碑
6284, 新华字典
6285, 邯郸学院
6286, 河北省邯郸市
6287, 无愧人生
6288, 河北省文明单位
6289, 法律援助
6290, 政府部门
6291, 法律概念
6292, 老鹰乐队
6293, 摇滚乐团体
6294, 棕背田鸡
6295, 黑尾苦恶鸟
6296, 长沙市雅礼中学
6297, 长沙市教育局
6298, 辽宁科技大学
6299, 孙秋柏教授
6300, 辽宁科技大学校歌
6301, 视频适配器
6302, 文本和图形
6303, 尤利西斯
6304, 机械鼠标
6305, 滚轮鼠标
6306, 加成反应
6307, 有机化学反应
6308, 潍坊市第三中学
6309, 潍坊三中
6310, 大斑啄木鸟
6311, 啄木鸟亚科
6312, 蚂蚁工坊
6313, 日本弓背蚁
6314, 阿笠博士
6315, 田山凉成
6316, 小偷软件
6317, 无须维护网站
6318, 美丽硬仆骨舌鱼
6319, 水下机器人
6320, 水面设备
6321, 水下运动和作业
6322, 安丘实验中学
6323, 现代诗歌
6324, 精炼而形象
6325, 四川省简阳中学
6326, 简阳中学
6327, 简阳市教育局
6328, 顺丁烯二酸酐
6329, 密封保存
6330, 热血江湖
6331, 健康计划
6332, 医疗保健行业
6333, 凤头百灵
6334, 巴拿马运河
6335, 巴拿马共和国
6336, 巴拿马城
6337, 巴拿马国际机场
6338, 苏伊士运河
6339, 国际航道
6340, 红海以北
6341, 埃及西奈半岛西侧
6342, 苏伊士运河管理局
6343, 实现双向通航
6344, 无罪推定
6345, 无罪类推
6346, 刑事司法
6347, 光纤熔接机
6348, 专用精密仪器
6349, 电弧放电
6350, 邻苯二甲酸酐
6351, 易溶于热水
6352, 甲午海战
6353, 黄海大东沟海域
6354, 我的最爱
6355, 金牌大风
6356, 靖国神社
6357, 单立神社
6358, 辽河油田实验中学
6359, 实验中学
6360, 中国盘锦市
6361, 猫和老鼠
6362, 嘉佳卡通
6363, 米高梅电影公司
6364, 科隆大教堂
6365, 天主教科隆总教区
6366, 斑尾鹃鸠
6367, 花斑咖追
6368, 七彩神仙鱼
6369, 河南省群众艺术馆
6370, 美术学院
6371, 楚河汉界
6372, 豫州荥阳成皋
6373, 上官小仙
6374, 龙凤金环
6375, 上官金虹
6376, 上官姑娘
6377, 台湾蓝鹊
6378, 甘肃政法学院
6379, 世界之窗
6380, 微缩景观园
6381, 广东省深圳市
6382, 小兵传奇
6383, 鮮鮮出版社
6384, 中华秋沙鸭
6385, 鳞肋秋沙鸭
6386, 橘子洲头
6387, 滨海新区
6388, 塘沽街道
6389, 东成西就
6390, 泽东电影公司
6391, 法律经济学
6392, 美国芝加哥大学
6393, 跟我说爱我
6394, 等你说爱我
6395, 北川悦吏子
6396, 贵岛诚一郎
6397, 中村正人
6398, 日照海陆丰
6399, 兰州交通大学
6400, 兰州交大
6401, 宇宙飞船
6402, 几天到半个月
6403, 刀锋战士
6404, 新线电影公司
6405, 漫威娱乐有限公司
6406, 天籁之音
6407, 特指歌手的声音
6408, 声音十分动听悦耳
6409, 百度邮件新闻订阅
6410, 百度邮件
6411, 新闻订阅
6412, 艺术体操
6413, 女子竞技体育项目
6414, 荷马史诗
6415, 航天灾难
6416, 航天发射
6417, 重大灾难
6418, 药师琉璃光如来
6419, 消灾延寿药师佛
6420, 农历九月三十日
6421, 四国大战
6422, 台湾海峡
6423, 地壳断陷
6424, 戊戌变法
6425, 救亡图存
6426, 马六甲海峡
6427, 东南亚地区
6428, 瑜伽冥想
6429, 喜玛拉雅山区
6430, 抚仙湖风景区
6431, 云南玉溪市
6432, 琉璃万顷
6433, 直布罗陀海峡
6434, 直布罗陀岩
6435, 海上通道
6436, 直布罗陀与摩洛哥
6437, 奈特军械公司
6438, 丹麦克朗
6439, 基督教路德宗
6440, 寒带气候
6441, 小说选刊
6442, 中国作家协会
6443, 中国作家出版集团
6444, 西安理工大学
6445, 资金帐户
6446, 证券交易机构
6447, 结算股市交易
6448, 墨西哥湾暖流
6449, 比斯开湾
6450, 北大西洋东北部
6451, 外贸制单
6452, 发货港至各大洲
6453, 锌指结构
6454, 真核生物中
6455, 亮氨酸拉链
6456, 结构基元
6457, 坏蛋是怎样炼成的
6458, 都市黑道
6459, 逐浪小说网
6460, 德雷克海峡
6461, 大西洋和太平洋
6462, 极地苔原气候
6463, 机房工程
6464, 上柴动力
6465, 上海柴油机厂
6466, 外贸会计
6467, 进出口退税
6468, 上海大学
6469, 鸡蛋灌饼
6470, 平底锅不粘锅
6471, 百度黄页搜索
6472, 中国电信
6473, 动物福利
6474, 世界动物卫生组织
6475, 古代纪年法
6476, 主要四种
6477, 凤头麦鸡
6478, 上海欢乐谷
6479, 上海市松江区
6480, 科学引文索引
6481, 美国费城
6482, 加菲尔德
6483, 南浦大桥
6484, 林元培等
6485, 上海基础工程公司
6486, 塔里木兔
6487, 玫瑰花语
6488, 古希腊神话
6489, 杨浦大桥
6490, 河北医科大学
6491, 河北医大
6492, 虚拟专用网
6493, 网络技术
6494, 资治通鉴
6495, 司马光主编
6496, 武汉长江大桥
6497, 万里长江第一桥
6498, 皱皮木瓜
6499, 蔷薇亚目
6500, 苹果亚科
6501, 豪杰春香
6502, 快乐春香
6503, 洪氏姐妹
6504, 资产负债表
6505, 财务状况表
6506, 所有企业
6507, 中山国遗址
6508, 石家庄平山县
6509, 二千三百多年前
6510, 千乘之国
6511, 三八式步枪
6512, 三八大盖
6513, 腾讯视频
6514, 视频播放器
6515, 不负好时光
6516, 南沙群岛
6517, 万里石塘
6518, 南海南部
6519, 车位引导系统
6520, 指示系统
6521, 电子工程
6522, 市川染五郎
6523, 东京港区南青山
6524, 国学院大学文学部
6525, 火控雷达
6526, 计算机辅助系统
6527, 传统中国医学
6528, 传统医学
6529, 幸福家庭
6530, 综合布线
6531, 信息传输通道
6532, 虚拟货币
6533, 非真实的货币
6534, 往昔不再
6535, 北京协和医院
6536, 河北建设集团
6537, 一九五二年
6538, 知道宝贝
6539, 根据头衔体系
6540, 明思克航母世界
6541, 深圳市沙头角
6542, 军事主题公园
6543, 广东省深州市
6544, 浮动枪管
6545, 先将枪管浮动
6546, 澳门科技大学
6547, 意诚格物
6548, 袖珍椰子
6549, 中国大饭店
6550, 白金五星级
6551, 爱丁堡大学
6552, 安妮公主
6553, 行业分析报告
6554, 环境分析
6555, 易经六十四卦
6556, 六十四卦
6557, 粗鳞沙蟒
6558, 多生活在沙漠地带
6559, 百度硬盘搜索
6560, 硬盘搜索软件
6561, 轻松管理硬盘
6562, 百度企业软件
6563, 奥运北京
6564, 犬儒主义
6565, 安提斯泰
6566, 间谍卫星
6567, 有自爆装置
6568, 天基武器
6569, 所罗门树蟒
6570, 东阿县第一中学
6571, 东阿一中
6572, 省级规范化中学
6573, 诺丁汉大学
6574, 米其林轮胎
6575, 米其林公司
6576, 法国克莱蒙费朗
6577, 橡胶制品
6578, 巴斯大学
6579, 英国英格兰巴斯市
6580, 爱德华王子
6581, 中南财经政法大学
6582, 伯明翰大学
6583, 伊丽莎白二世
6584, 伯恩茅斯大学
6585, 英国公立大学
6586, 熊井友理奈
6587, 神奈川县厚木市
6588, 文房四宝
6589, 南北朝时期
6590, 安徽宣城
6591, 太平洋树蟒
6592, 蛇亚目蟒科
6593, 布鲁内尔大学
6594, 研究型综合大学
6595, 英国伦敦西郊
6596, 菅谷梨沙子
6597, 中岛美嘉
6598, 德永千奈美
6599, 小熊维尼的玩偶
6600, 中国国家地理
6601, 杜汉姆大学
6602, 澳洲迷彩蟒
6603, 华威大学
6604, 英格兰公立大学
6605, 沃里克大学
6606, 昌乐二中
6607, 省级重点高中
6608, 山东潍坊
6609, 洪都航空工业集团
6610, 有限责任
6611, 伦敦大学学院
6612, 综合大学
6613, 伦敦政治经济学院
6614, 伦敦大学
6615, 利物浦大学
6616, 牛津布鲁克斯大学
6617, 景德镇陶瓷
6618, 中国千年瓷都
6619, 深圳好易通科技
6620, 三纲五常
6621, 早源于孔子
6622, 程朱理学
6623, 太行山脉
6624, 多种岩石结构组成
6625, 中华英才网
6626, 人才招聘网站
6627, 扫描仪原理及维护
6628, 人民邮电出版社
6629, 萨里大学
6630, 英格兰吉尔福德
6631, 吉尔福德
6632, 朴次茅斯大学
6633, 英国朴次茅斯市
6634, 壶口瀑布
6635, 大陆性季风气候
6636, 构造型瀑布
6637, 黄河水系
6638, 入侵检测
6639, 安全策略的行为
6640, 思克莱德大学
6641, 英雄传说
6642, 英雄伝说
6643, 近藤季洋
6644, 竹入久喜
6645, 遗传漂变
6646, 遗传现象
6647, 希帕蒂娅
6648, 新型电磁屏蔽材料
6649, 抗静电材料
6650, 约克大学
6651, 加拿大多伦多
6652, 超过五万
6653, 导医服务
6654, 以病人为中心
6655, 天上人间
6656, 北京朝阳区东三环
6657, 外资企业
6658, 牛黄降压丸
6659, 琅琊八景
6660, 湖北中医药大学
6661, 还珠楼主
6662, 四川省长寿县
6663, 蜀山剑侠传
6664, 风雪连天
6665, 软件测试
6666, 鉴定软件
6667, 验证和确认
6668, 阿拉伯国家
6669, 萨摩斯岛
6670, 万王之王
6671, 陈光明和黄于真
6672, 普利司通
6673, 轮胎及橡胶产品
6674, 浙江理工大学
6675, 寻常型银屑病
6676, 青壮年男性
6677, 夏威夷州
6678, 阿罗哈州
6679, 夏威夷群岛
6680, 热带季风气候
6681, 檀香山国际机场
6682, 网络协议
6683, 网络术语
6684, 超级舞者
6685, 免费运营
6686, 怀子由渑池怀旧
6687, 平江不肖生
6688, 湖南平江
6689, 江湖奇侠传
6690, 大梅沙海滨公园
6691, 深圳市盐田区
6692, 太阳广场
6693, 中国兰花
6694, 非洲象属
6695, 诸葛青云
6696, 台北行政专科学校
6697, 网易网盘
6698, 在线存储服务
6699, 七宝古镇
6700, 上海市闵行区
6701, 上海虹桥国际机场
6702, 上海虹桥站
6703, 浙江财经大学
6704, 网络记事本
6705, 网易邮箱
6706, 微地盘网
6707, 杭州职业技术学院
6708, 建安风骨
6709, 宁波大学
6710, 浙江省宁波市
6711, 实事求是经世致用
6712, 宁波大学校歌
6713, 天一广场
6714, 坎亚库马瑞
6715, 海上日出与日落
6716, 浙江师范大学
6717, 浙江师范大学校歌
6718, 中国计量大学
6719, 帝国理工学院
6720, 公立理工科大学
6721, 地理和文化分区
6722, 中国东北部方向
6723, 报告文学
6724, 瑞士锡雍古堡
6725, 瑞士蒙特市的象征
6726, 萨伏依大公时期
6727, 温州医科大学
6728, 空军一号
6729, 波音公司
6730, 美国总统专机
6731, 海南在线
6732, 网络科技
6733, 河北梆子
6734, 传统戏剧
6735, 网络传输协议
6736, 传送协议
6737, 计算机通信
6738, 绍兴文理学院
6739, 省属普通高等院校
6740, 修德求真
6741, 空速星痕
6742, 唐家三少
6743, 异术超能
6744, 普罗旺斯
6745, 薰衣草园
6746, 法国东南部
6747, 普罗旺斯语
6748, 嘉兴学院
6749, 非洲锥虫病
6750, 神经内科
6751, 布氏锥虫感染
6752, 经舌蝇叮咬而传播
6753, 浙江科技学院
6754, 两伊战争
6755, 回到战前状态
6756, 伊藤润二
6757, 日本岐阜县
6758, 齿模技工
6759, 希腊旅游
6760, 现在社会治安恶化
6761, 马德拉群岛
6762, 非洲西海岸
6763, 浙江海洋大学
6764, 一级缓存
6765, 容量都很小
6766, 浙江农林大学
6767, 浙农林大
6768, 广告公司
6769, 广告代理商
6770, 云门献寿
6771, 大云顶北壁
6772, 皇城相府
6773, 山西省东南部
6774, 晋语邯新片
6775, 浙江中医药大学
6776, 浙中医大
6777, 省属普通本科院校
6778, 求本远志
6779, 灯影牛肉
6780, 四川达州
6781, 卡巴列夫斯基
6782, 圣彼得堡
6783, 莫斯科音乐学院
6784, 玛雅文明
6785, 印第安玛雅人
6786, 莽山烙铁头
6787, 莽山原矛头蝮
6788, 陈远辉赵尔宓
6789, 特有珍稀物种
6790, 新乡市第一中学
6791, 新乡一中
6792, 中国百强中学
6793, 新乡市教育局
6794, 新乡市平原路东段
6795, 新乡市丰华路南段
6796, 海尔电脑
6797, 润眼电脑
6798, 星梦奇缘
6799, 星星在我心
6800, 联想电脑
6801, 上党梆子
6802, 归去来兮辞
6803, 归去来辞
6804, 圣艾里奥
6805, 无形的天使
6806, 澎湖列岛
6807, 中国台湾省
6808, 苏三监狱
6809, 明洪武二年
6810, 甘肃农业大学
6811, 梦幻世界
6812, 一傅众咻
6813, 众楚群咻
6814, 湖南科技学院
6815, 湖南永州
6816, 湖南省教育厅
6817, 潇湘之歌
6818, 明治天皇
6819, 日本天皇
6820, 伏见桃山陵
6821, 一般保证
6822, 书面形式
6823, 主债权及利息等
6824, 南京财经大学
6825, 省属重点建设大学
6826, 产业经济研究
6827, 渑池之会
6828, 春秋战国时代
6829, 高山流水
6830, 中国古琴曲
6831, 属于中国十大古曲
6832, 黑鹰坠落
6833, 哥伦比亚影业
6834, 牛顿第二运动定律
6835, 牛顿第二定律
6836, 千田爱莎
6837, 日本冲绳
6838, 平沙落雁
6839, 雁落平沙
6840, 暂无考证
6841, 格老子的
6842, 四川方言
6843, 存在主义文学
6844, 二十世纪
6845, 文艺思潮流派
6846, 克尔凯戈尔
6847, 十面埋伏
6848, 清徐县徐沟中学
6849, 成吉思汗陵
6850, 巴音昌呼格草原
6851, 阳春白雪
6852, 牛顿第三运动定律
6853, 牛顿第三定律
6854, 汉宫秋月
6855, 十大古曲之一
6856, 崇明派琵琶曲
6857, 中国名曲
6858, 广西师范大学
6859, 广西师大
6860, 中国广西桂林
6861, 特许经营
6862, 特许经营学
6863, 机械工业出版社
6864, 红扒肘子
6865, 带皮猪肘子肉
6866, 网址大全
6867, 僧格林沁
6868, 科尔沁左翼后旗
6869, 湍多巴图鲁
6870, 友坂理惠
6871, 友阪理惠
6872, 伊藤久美子
6873, 友坂信博
6874, 环境科学
6875, 环境科学专业
6876, 牛肚火锅
6877, 味重麻辣
6878, 电子科学与技术
6879, 工学或理学
6880, 四川唐门
6881, 重庆境内大巴山中
6882, 美国网球公开赛
6883, 大满贯赛事
6884, 银鹭花生牛奶
6885, 广西师范学院
6886, 广西师院
6887, 老醋白菜
6888, 嫩黄白菜芯
6889, 保健食品
6890, 能调节人体的机能
6891, 对人体不产生危害
6892, 电力线上网
6893, 无需布线等
6894, 南通大学
6895, 张氏帅府
6896, 微电子学专业
6897, 理学或工学学士
6898, 电力系统
6899, 发电动力装置
6900, 未完成的爱
6901, 新力博德曼
6902, 鸳鸯火锅
6903, 麻辣鲜香
6904, 大陆漂移说
6905, 学说地理
6906, 广西民族大学
6907, 广西民大
6908, 啮齿动物
6909, 脊椎动物
6910, 古生物学
6911, 安吉白茶
6912, 扬中八桥中学
6913, 靖康之耻
6914, 北宋东京
6915, 信息安全
6916, 计算机安全
6917, 异度空间
6918, 星皓电影公司
6919, 非洲鸵鸟
6920, 阿喀琉斯之踵
6921, 阿喀琉斯的脚后跟
6922, 抚顺战犯管理所
6923, 辽宁省抚顺市
6924, 鸡鸭和乐
6925, 鲜美可口
6926, 广西中医药大学
6927, 广西自治区南宁市
6928, 狮身人面像
6929, 文化遗产
6930, 雷吉德夫
6931, 异国短毛猫
6932, 光电信息工程专业
6933, 赫图阿拉城
6934, 唐装文化
6935, 清代满族的马褂
6936, 衣冠王国
6937, 中国舞蹈
6938, 辽沈战役纪念馆
6939, 军事历史主题公园
6940, 辽宁省锦州市
6941, 街机游戏
6942, 框体与机版
6943, 我思故我在
6944, 法国图赖讷拉海
6945, 普瓦捷大学
6946, 宋徽宗赵佶
6947, 远方出版社
6948, 空气污染
6949, 大气污染
6950, 棕叶编织
6951, 编织手艺
6952, 中国民间
6953, 七十二名泉
6954, 天下第一泉风景区
6955, 肥肠砂锅
6956, 香菇一分为二
6957, 通信工程
6958, 三个主要方向
6959, 五大专业素质
6960, 贵阳市第一中学
6961, 贵阳一中
6962, 贵阳市教育局
6963, 人型电脑天使心
6964, 人形电脑天使心
6965, 东贩出版社
6966, 大广济寺塔
6967, 辽道宗清宁三年
6968, 鲫鱼砂锅
6969, 一款特色的砂锅
6970, 实况足球系列游戏
6971, 大受好评
6972, 北京石油化工学院
6973, 市级文明单位
6974, 童子鸡砂锅
6975, 一道菜肴名称
6976, 大谷运茶
6977, 广东省教育厅
6978, 广工大颂歌
6979, 本科一批
6980, 北京二手房
6981, 雅鲁藏布大峡谷
6982, 青藏高原
6983, 西藏林芝
6984, 医院感染
6985, 院内感染
6986, 有传染性
6987, 全自动咖啡机
6988, 程序设置
6989, 智能化的自动控制
6990, 东华大学
6991, 多科性研究型大学
6992, 国美电器
6993, 被信任是一种快乐
6994, 狗尾巴草
6995, 鸭跖草亚纲
6996, 高等学校
6997, 高等教育机构
6998, 大庆职业学院
6999, 大庆职院
7000, 日本雅乐
7001, 雅正之乐
7002, 极限状态
7003, 界限状态
7004, 建筑结构设计
7005, 混凝土结构
7006, 清华大学出版社
7007, 云南旅游
7008, 云南旅游编辑部
7009, 中国轻工业出版社
7010, 高强混凝土
7011, 建筑材料
7012, 特种结构
7013, 机械能守恒
7014, 重力或弹力做功
7015, 分裂型人格障碍
7016, 无传染性
7017, 砌体结构
7018, 建筑术语
7019, 建筑工程
7020, 牛顿运动定律
7021, 经典力学范围
7022, 帝企鹅日记
7023, 企鹅进行曲
7024, 法语旁白
7025, 鱼眼镜头
7026, 广角镜头
7027, 网络安全
7028, 网络环境
7029, 黑客入侵防不胜防
7030, 石油输出国组织
7031, 奥地利维也纳
7032, 亚洲运动会
7033, 印度新德里
7034, 快速公交系统
7035, 巴西库里蒂巴市
7036, 小萝卜头
7037, 江苏省徐州市邳州
7038, 地下党成员
7039, 最小的革命烈士
7040, 三江平原
7041, 三江低地
7042, 黑龙江省东部
7043, 东北方言
7044, 网格结构
7045, 网状空间杆系结构
7046, 古今地名对照表
7047, 江汉大学
7048, 江汉大学校歌
7049, 海牙画派
7050, 活跃于荷兰海牙
7051, 抗震概念设计
7052, 概念设计
7053, 金珠卓玛
7054, 香格里拉
7055, 初等代数
7056, 数学术语
7057, 病毒性肝炎
7058, 肝炎病毒
7059, 网站源码
7060, 生成目标代码等
7061, 华南师范大学
7062, 广东省重点大学
7063, 华南师范大学校歌
7064, 佛罗伦萨画派
7065, 美术流派
7066, 高等代数
7067, 破壁灵芝孢子粉
7068, 灵芝破壁孢子粉
7069, 折反射镜头
7070, 反射式镜头
7071, 爱在来时
7072, 平江锁金
7073, 情感励志
7074, 大众电影百花奖
7075, 周恩来总理
7076, 圣卢西亚
7077, 卡斯特里
7078, 舒瓦瑟尔
7079, 东加勒比元
7080, 百鸟朝凤
7081, 京杭大运河
7082, 京杭运河
7083, 中国东部
7084, 欧几里得几何
7085, 欧氏几何
7086, 非欧几里得几何
7087, 非欧几何
7088, 户外运动
7089, 极限和亚极限运动
7090, 吴门画派
7091, 明代中期
7092, 解析几何
7093, 布拉格之春
7094, 主机托管
7095, 主机代管
7096, 服务器托管
7097, 克罗地亚
7098, 萨格勒布
7099, 克罗地亚语
7100, 克罗地亚人
7101, 中国电视剧飞天奖
7102, 全国优秀电视剧奖
7103, 迪亚多纳
7104, 年轻和中年
7105, 体育用品
7106, 西安建筑科技大学
7107, 独孤九剑
7108, 金庸小说
7109, 信息的传输与共享
7110, 委内瑞拉
7111, 加拉加斯
7112, 强势玻利瓦尔
7113, 委内瑞拉中央大学
7114, 喀什地区
7115, 喀什噶尔
7116, 喀什市人民东路
7117, 新疆西南部
7118, 喀什机场
7119, 哈尔滨体育学院
7120, 桂林三宝
7121, 传统桂林土特产
7122, 桂林三花酒
7123, 糖醋脆皮鱼
7124, 四川地区传统名菜
7125, 卷羽鹈鹕
7126, 红脚鲣鸟
7127, 东沙群岛
7128, 只有台湾驻军
7129, 东沙机场
7130, 阿巴拜克
7131, 北京郭沫若故居
7132, 北京市西城区
7133, 郭沫若坐像
7134, 通霍铁路
7135, 通辽北站
7136, 霍林郭勒站
7137, 阿巴德王朝
7138, 塞维利亚
7139, 文明上网
7140, 中国互联网协会
7141, 东方白鹳
7142, 牡丹江大学
7143, 黑龙江省牡丹江市
7144, 牡丹江大学之歌
7145, 亨廷顿氏舞蹈症
7146, 常染色体显性遗传
7147, 黑脸琵鹭
7148, 黑面琵鹭
7149, 琵鹭亚科
7150, 二十八星宿
7151, 随园食单
7152, 美食实践的产物
7153, 文言随笔
7154, 美食家的必读之书
7155, 都市农业
7156, 经济学家
7157, 红胸黑雁
7158, 仿膳饭庄
7159, 中国全聚德集团
7160, 日式面包王
7161, 桥口隆志
7162, 阿拔斯王朝
7163, 四千余万
7164, 穆斯太绥姆
7165, 杂技之乡
7166, 耍玩意儿
7167, 索朗旺姆
7168, 西藏那曲
7169, 藏历的春天
7170, 解放军艺术学院
7171, 高中生物
7172, 高中基础学科
7173, 九章算术
7174, 第一部数学专著
7175, 疣鼻天鹅
7176, 合纵连横
7177, 外交和军事政策
7178, 缔约过失责任
7179, 保护受害人
7180, 三江源兄弟组合
7181, 虎头海雕
7182, 休斯敦火箭队
7183, 高山兀鹫
7184, 秃鹫亚科
7185, 二氧化碳
7186, 无色无味气体
7187, 碳酸钙与盐酸反应
7188, 上海理工大学
7189, 西河大鼓
7190, 弦子书和木板大鼓
7191, 利丰集团
7192, 私营企业
7193, 一心一意
7194, 常用作形容词
7195, 全心全意
7196, 苏州古典园林
7197, 春秋时期吴国
7198, 浙江工业大学
7199, 厚德健行
7200, 应用研究型大学
7201, 环球时报
7202, 国际新闻报纸
7203, 人民日报社
7204, 福建工程学院
7205, 花尾榛鸡
7206, 首席信息官
7207, 工商企业界
7208, 信息资源规划
7209, 灰腹角雉
7210, 新疆风采
7211, 新疆的支柱产业
7212, 黄腹角雉
7213, 景德镇陶瓷大学
7214, 公办高校
7215, 诚朴恕毅
7216, 三国群英传
7217, 战争策略
7218, 奥汀科技
7219, 摩尔定律
7220, 摩尔法则
7221, 物理或自然
7222, 棕尾虹雉
7223, 绿尾虹雉
7224, 多不饱和脂肪酸
7225, 水生浮游植物
7226, 红腹角雉
7227, 国家二级保护动物
7228, 朽木白哉
7229, 朽木绯真
7230, 朽木露琪亚
7231, 朽木苍纯
7232, 朽木银铃
7233, 尼奥宠物
7234, 网上宠物游戏站
7235, 休闲游戏
7236, 央金兰泽
7237, 音华娱乐传媒
7238, 黑颈长尾雉
7239, 广西藤县中学
7240, 公立县重点高中
7241, 白颈长尾雉
7242, 横纹背鸡
7243, 黑长尾雉
7244, 白冠长尾雉
7245, 红腹锦鸡
7246, 太平洋数据
7247, 长叶松森林
7248, 大王松森林
7249, 主要分布于北美洲
7250, 高教研究
7251, 高校改革
7252, 促进教育发展
7253, 明星志愿
7254, 辽宁工程技术大学
7255, 白腹锦鸡
7256, 孔雀雉属
7257, 武汉轻工大学
7258, 飘邈神之旅
7259, 飘渺神之旅
7260, 百世经纶
7261, 玄幻小说
7262, 南京夫子庙
7263, 南京市秦淮区
7264, 部分收费
7265, 北宋景祐元年
7266, 夫子庙秦淮风光带
7267, 国家公务员
7268, 各级政府机关
7269, 心理变态
7270, 外显和内隐的异常
7271, 中央广播电视塔
7272, 旋转餐厅
7273, 印度鼠疫大流行
7274, 传播病菌
7275, 偷吃粮食
7276, 明星志愿闯通关
7277, 单机游戏
7278, 大宇公司
7279, 低音提琴
7280, 倍低音谱号
7281, 退避三舍
7282, 城濮之战
7283, 动补短语
7284, 主动退让九十里
7285, 必需脂肪酸
7286, 生命活动必不可少
7287, 数控机床
7288, 数字控制机床
7289, 自动化机床
7290, 绯胸鹦鹉
7291, 花头鹦鹉
7292, 玫瑰头鹦鹉
7293, 过敏性紫癜
7294, 紫红头鹦鹉
7295, 储能技术
7296, 储电与储热
7297, 野兽主义
7298, 现代绘画
7299, 隐形的翅膀
7300, 信息与计算科学
7301, 数学与应用数学
7302, 理学学士
7303, 电子病历
7304, 国家卫生部
7305, 医疗记录
7306, 内罗毕国家公园
7307, 内罗毕市
7308, 霍格沃茨魔法学校
7309, 霍格沃茨
7310, 眠龙勿扰
7311, 魔法学校
7312, 长尾林鸮
7313, 冠斑犀鸟
7314, 棕颈犀鸟
7315, 棕颈无盔犀鸟
7316, 孟加拉国特大水灾
7317, 多个国家全力救援
7318, 蓝耳翠鸟
7319, 羌历新年
7320, 农历十月初一
7321, 庆祝新年
7322, 毛里求斯
7323, 毛里求斯卢比
7324, 亚热带海洋性气候
7325, 瓦罕走廊
7326, 帕米尔高原
7327, 塔吉克族瓦罕语
7328, 蓝翅八色鸫
7329, 双角犀鸟
7330, 生活小百科
7331, 长尾阔嘴鸟
7332, 生物科学
7333, 波普艺术
7334, 一种流行文化
7335, 甜蜜的孩子
7336, 中国古典元素
7337, 铁人三项
7338, 三项全能
7339, 运动项目
7340, 内存控制器
7341, 传统型和整合型
7342, 有效降低传输延迟
7343, 幽游白书
7344, 天下出版社
7345, 教书育人
7346, 教师关心爱护学生
7347, 教育学术语
7348, 模拟退火算法
7349, 固体退火原理
7350, 秘鲁大雪崩
7351, 南美洲西部
7352, 自然灾害
7353, 两万居民死亡
7354, 梦幻国度
7355, 南京总统府
7356, 明洪武年间
7357, 娱乐无极限
7358, 娱乐资讯类栏目
7359, 艾尔斯岩石
7360, 澳大利亚北领地
7361, 自然景观
7362, 北京一夜
7363, 艾迴唱片
7364, 弄璋弄瓦
7365, 重男轻女
7366, 地穴领主
7367, 战士英雄
7368, 北美黑风暴
7369, 美国西部草原
7370, 幽门螺杆菌
7371, 第一次工业革命
7372, 四川省阿坝州
7373, 一条鞭法
7374, 嘉靖十年
7375, 赋税及徭役制度
7376, 万历九年
7377, 日本樱花品种
7378, 浦饭幽助
7379, 佐佐木望
7380, 爱德华无花果鹦鹉
7381, 三宫六院七十二妃
7382, 三从四德
7383, 刘皇后专权
7384, 埃菲尔铁塔
7385, 法国巴黎战神广场
7386, 巴黎铁塔
7387, 钢架镂空结构
7388, 法国政府
7389, 个人主页
7390, 属于个人的网站
7391, 最简单的个人网站
7392, 木兰围场
7393, 七星湖湿地公园
7394, 成都全接触
7395, 成都市广播电视台
7396, 沉默的螺旋
7397, 新闻传播学
7398, 爱丽舍宫
7399, 法国总统府
7400, 闻鸡起舞
7401, 零序电抗
7402, 漏抗性质
7403, 天长地久有时尽
7404, 唐宪宗元和元年
7405, 烽火戏诸侯
7406, 大内总管
7407, 网络作家
7408, 寂寞沙洲冷
7409, 神宗元丰六年
7410, 中华童铭
7411, 盖伦国际教育
7412, 经典教材
7413, 当代的千字文
7414, 舆论导向
7415, 舆论引导
7416, 完璧归赵
7417, 秦国章台
7418, 太阳金字塔
7419, 特奥蒂瓦坎
7420, 教条主义
7421, 主观主义
7422, 本本主义
7423, 佘田桥镇
7424, 中国湖南省邵东县
7425, 佘田桥镇沿河街
7426, 湖南省诗词之乡
7427, 邵东四中
7428, 莫斯科红场
7429, 俄罗斯首都莫斯科
7430, 南京条约
7431, 中国江宁
7432, 全权代表璞鼎查
7433, 江宁条约
7434, 中国近代史的开端
7435, 软膜天花
7436, 室内装饰材料
7437, 光幕天花
7438, 现代五项
7439, 宸濠之乱
7440, 宁王之乱
7441, 白金汉宫
7442, 洪传陈式太极拳
7443, 河南禹县
7444, 健康万家
7445, 中东医药超市
7446, 大哥伦比亚共和国
7447, 玻利瓦尔
7448, 装置艺术
7449, 环境艺术
7450, 综合展示艺术
7451, 大鱼海棠
7452, 古巴比伦王国
7453, 阿摩利人
7454, 舞动精灵乐团
7455, 年度最佳舞曲团体
7456, 谷歌地球
7457, 谷歌公司
7458, 虚拟地球
7459, 大俄罗斯主义
7460, 大民族主义思想
